gene	Bime201829425463	Christie201222295056	GuillenGuio202031982041	Liao202134556700_gwas	Meyer201121257790	Meyer201323449693	Tejera201223048207	Shortt201425372662	Xu202134268393	Bhargava201428856588	Bhargava201728785034	Bowler200414742308	Chang200818658106	Chen201324041686	Chen201627095254	Dong201323773529	Mirchandani202235624205_prot	Nguyen201323505561	Batra202236121875	Ren201627565730	Sarma20220_prot	Bos201930645145	Dolinay201222461369	Howrylak200919174476	Juss201627064380	Kangelaris201525795726	Kovach201525849954	Lu201729151698	Martucci202133375484	Mirchandani202235624205_trans	Morrell201829769438	Morrell201930990758	Nick201627606687	Wang200818203972	Zhu201728856588	Englert201930665420	Liao202134556700_trans	Sarma20220_bulk	Scheller201930239899	Zhang202133747181	Zhang202235804020	Jiang202032554932	Sarma20220_sc	maic_score	contributors
SESN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089475493076868	0.0	0.0	0.0	0.0	0.0	1.3089475493076868	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CCDC115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089424004578791	0.0	0.0	0.0	0.0	0.0	1.3089424004578791	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
IFT57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089372516080715	0.0	0.0	0.0	0.0	0.0	1.3089372516080715	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
GRIP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308932102758264	0.0	0.0	0.0	0.0	0.0	1.308932102758264	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CIAO2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089269539084565	0.0	0.0	0.0	0.0	0.0	1.3089269539084565	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TRIM72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308921805058649	0.0	0.0	0.0	0.0	0.0	1.308921805058649	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SKA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089166562088415	0.0	0.0	0.0	0.0	0.0	1.3089166562088415	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
HSPD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3089012096594188	0.0	0.0	0.0	0.0	0.0	1.3089012096594188	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
NPEPPS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3088960608096114	0.0	0.0	0.0	0.0	0.0	1.3088960608096114	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ATP5PO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3088909119598038	0.0	0.0	0.0	0.0	0.0	1.3088909119598038	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MRPL35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3088857631099964	0.0	0.0	0.0	0.0	0.0	1.3088857631099964	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RPL37A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3088806142601888	0.0	0.0	0.0	0.0	0.0	1.3088806142601888	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
FOS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3088754654103811	0.0	0.0	0.0	0.0	0.0	1.3088754654103811	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
WNT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3088703165605737	0.0	0.0	0.0	0.0	0.0	1.3088703165605737	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZBTB8B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308865167710766	0.0	0.0	0.0	0.0	0.0	1.308865167710766	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
PCMTD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3088600188609587	0.0	0.0	0.0	0.0	0.0	1.3088600188609587	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MRPS16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308854870011151	0.0	0.0	0.0	0.0	0.0	1.308854870011151	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
H2AJ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308844572311536	0.0	0.0	0.0	0.0	0.0	1.308844572311536	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SFRP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3088394234617284	0.0	0.0	0.0	0.0	0.0	1.3088394234617284	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
GLI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308834274611921	0.0	0.0	0.0	0.0	0.0	1.308834274611921	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
IFRD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3088291257621134	0.0	0.0	0.0	0.0	0.0	1.3088291257621134	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
AL160272.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308823976912306	0.0	0.0	0.0	0.0	0.0	1.308823976912306	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
NFAM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3088188280624984	0.0	0.0	0.0	0.0	0.0	1.3088188280624984	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
STK3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308813679212691	0.0	0.0	0.0	0.0	0.0	1.308813679212691	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
EBI3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3087982326632683	0.0	0.0	0.0	0.0	0.0	1.3087982326632683	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
KAT6A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3087930838134607	0.0	0.0	0.0	0.0	0.0	1.3087930838134607	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ADAM32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3087827861138457	0.0	0.0	0.0	0.0	0.0	1.3087827861138457	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ALDH1A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308777637264038	0.0	0.0	0.0	0.0	0.0	1.308777637264038	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ENTPD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3087724884142307	0.0	0.0	0.0	0.0	0.0	1.3087724884142307	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
NIN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308767339564423	0.0	0.0	0.0	0.0	0.0	1.308767339564423	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
OR7D4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3087621907146156	0.0	0.0	0.0	0.0	0.0	1.3087621907146156	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZNF200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3087518930150006	0.0	0.0	0.0	0.0	0.0	1.3087518930150006	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
LMO3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308736446465578	0.0	0.0	0.0	0.0	0.0	1.308736446465578	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ENOPH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3087312976157703	0.0	0.0	0.0	0.0	0.0	1.3087312976157703	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
COL8A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3087209999161553	0.0	0.0	0.0	0.0	0.0	1.3087209999161553	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RGS17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308715851066348	0.0	0.0	0.0	0.0	0.0	1.308715851066348	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TRIM26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3087107022165403	0.0	0.0	0.0	0.0	0.0	1.3087107022165403	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
UHRF1BP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3087055533667327	0.0	0.0	0.0	0.0	0.0	1.3087055533667327	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RPL36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3086952556671176	0.0	0.0	0.0	0.0	0.0	1.3086952556671176	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TMSB10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3086901068173102	0.0	0.0	0.0	0.0	0.0	1.3086901068173102	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MRPL27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30866951141808	0.0	0.0	0.0	0.0	0.0	1.30866951141808	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TIGIT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3086643625682726	0.0	0.0	0.0	0.0	0.0	1.3086643625682726	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
SIRPG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308659213718465	0.0	0.0	0.0	0.0	0.0	1.308659213718465	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MRPL49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30864891601885	0.0	0.0	0.0	0.0	0.0	1.30864891601885	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TBC1D16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3086437671690423	0.0	0.0	0.0	0.0	0.0	1.3086437671690423	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MGAM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.308638618319235	0.0	0.0	0.0	0.0	0.0	1.308638618319235	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
FCHSD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3086334694694273	0.0	0.0	0.0	0.0	0.0	1.3086334694694273	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
AIFM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3086283206196199	0.0	0.0	0.0	0.0	0.0	1.3086283206196199	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZNF43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3086231717698122	0.0	0.0	0.0	0.0	0.0	1.3086231717698122	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
BHLHE41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3086128740701972	0.0	0.0	0.0	0.0	0.0	1.3086128740701972	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
LYPD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3086077252203896	0.0	0.0	0.0	0.0	0.0	1.3086077252203896	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
LRRC59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3086025763705822	0.0	0.0	0.0	0.0	0.0	1.3086025763705822	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
EIF5A2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3085974275207746	0.0	0.0	0.0	0.0	0.0	1.3085974275207746	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
MED11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3085922786709672	0.0	0.0	0.0	0.0	0.0	1.3085922786709672	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
ZNF843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3085768321215445	0.0	0.0	0.0	0.0	0.0	1.3085768321215445	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
RPL41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3085665344219295	0.0	0.0	0.0	0.0	0.0	1.3085665344219295	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
CDH23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3085613855721219	0.0	0.0	0.0	0.0	0.0	1.3085613855721219	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
KIAA0825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3085562367223145	0.0	0.0	0.0	0.0	0.0	1.3085562367223145	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
HYKK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3085510878725068	0.0	0.0	0.0	0.0	0.0	1.3085510878725068	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
TAC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3085459390226992	0.0	0.0	0.0	0.0	0.0	1.3085459390226992	TRANSCRIPTOMICS/RNASEQ: Sarma20220_bulk
